Phylum,Class,22.unmapped,27.unmapped,21.unmapped,24.unmapped,25.unmapped,28.unmapped,29.unmapped,23.unmapped,17.unmapped,26.unmapped,18.unmapped,19.unmapped,20.unmapped
Firmicutes,Clostridia,0,1.55E-05,0,0,0,0,0,0,0,1.57E-05,7.34E-05,0,0
Firmicutes,Clostridia,1.49E-05,0,3.19E-05,0,0,0,0,2.69E-05,0,1.57E-05,0,0,0
Firmicutes,Negativicutes,1.49E-05,0,0,0,0,2.65E-05,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,4.26E-05,0,1.68E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,4.67E-05
Firmicutes,Clostridia,0,0,0,3.73E-05,0,0,0,0,3.35E-05,0,0,0,0
Firmicutes,NA,0,0,0,0,3.35E-05,0,0,0,0.000117326,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,2.49E-05,0,0,0,2.69E-05,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,0,1.24E-05,0,1.33E-05,0,0,1.68E-05,1.57E-05,0,0,1.56E-05
Bacteroidetes,Bacteroidia,0,0,0,0,1.68E-05,0,0,0,0,0,2.93E-05,0,0
Firmicutes,Clostridia,0,0,0,4.98E-05,0,0,0,0,0,0,0,0,4.67E-05
Firmicutes,Erysipelotrichia,0,0,0,0,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,0,2.69E-05,3.35E-05,1.57E-05,2.93E-05,0,0
Firmicutes,Clostridia,0,0,0,0,5.03E-05,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,0,1.24E-05,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,2.13E-05,1.24E-05,0,0,1.53E-05,1.34E-05,0,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,6.22E-05,0,0,0,0,0,0,0,0,0
Firmicutes,Negativicutes,0,1.55E-05,0,0,0,0,0,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,1.49E-05,0,0,1.24E-05,1.68E-05,0,0,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,0,0,0,6.22E-05,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,3.19E-05,2.49E-05,0,0,0,0,0,1.57E-05,0,0,1.56E-05
Firmicutes,Negativicutes,0,7.73E-05,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,1.68E-05,1.33E-05,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,0,0,1.57E-05,0,2.74E-05,3.11E-05
Firmicutes,Clostridia,0,0,0,0,1.68E-05,1.33E-05,1.53E-05,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,0,0,0,0,0,1.68E-05,0,2.93E-05,0,0
Firmicutes,NA,1.49E-05,1.55E-05,0,0,0,1.33E-05,1.53E-05,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,1.68E-05,0,0,0,0,1.57E-05,0,0,3.11E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,0,0,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,0,1.33E-05,0,0,1.68E-05,1.57E-05,0,0,0
Firmicutes,Clostridia,0,3.09E-05,0,0,5.03E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,1.06E-05,0,0,0,0,0,0,1.57E-05,0,0,6.22E-05
Firmicutes,Clostridia,1.49E-05,1.55E-05,1.06E-05,1.24E-05,0,0,1.53E-05,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,2.93E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,1.06E-05,2.49E-05,1.68E-05,0,0,1.34E-05,0,0,1.47E-05,0,0
Elusimicrobia,Elusimicrobia,0,0,0,2.49E-05,0,0,4.59E-05,0,0,0,0,0,3.11E-05
Firmicutes,Clostridia,0,0,0,0,1.68E-05,1.33E-05,0,1.34E-05,0,0,0,0,9.34E-05
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,1.53E-05,0,1.68E-05,0,0,0,0
Firmicutes,NA,1.49E-05,0,0,0,3.35E-05,0,1.53E-05,0,5.03E-05,0,0,2.74E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,3.35E-05,0,1.53E-05,0,0,1.57E-05,4.40E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,0,0,0,0,0,0
Bacteroidetes,NA,0,0,0,0,0,0,6.12E-05,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,4.59E-05,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,1.55E-05,0,0,0,0,0,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,1.49E-05,0,0,0,0,0,1.53E-05,0,0,0,0,0,4.67E-05
NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,3.11E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,0,0,0,0,0,0,0
Proteobacteria,Deltaproteobacteria,0,0,0,1.24E-05,3.35E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,4.26E-05,0,0,0,0,0,0,0,0,1.37E-05,0
Firmicutes,Negativicutes,0,0,1.06E-05,0,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,2.97E-05,1.55E-05,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,1.68E-05,0,0,0,0,0,1.47E-05,1.37E-05,3.11E-05
Bacteroidetes,Bacteroidia,0,0,0,0,5.03E-05,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Bacilli,1.49E-05,0,3.19E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,NA,0,0,0,0,1.68E-05,0,1.53E-05,0,1.68E-05,1.57E-05,1.47E-05,0,0
Firmicutes,NA,0,0,0,2.49E-05,0,0,0,0,0,0,0,2.74E-05,0
Actinobacteria,Actinobacteria,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Erysipelotrichia,0,1.55E-05,0,0,0,0,0,0,0,0,0,2.74E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,1.33E-05,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,0,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,1.68E-05,0,1.53E-05,0,0,4.71E-05,0,0,0
Firmicutes,Negativicutes,0,0,3.19E-05,1.24E-05,0,0,0,2.69E-05,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,0,0,0,0,1.53E-05,0,1.68E-05,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,0,0,1.57E-05,2.93E-05,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,1.33E-05,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,2.65E-05,0,0,0,0,1.47E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,0,1.33E-05,1.53E-05,0,0,1.57E-05,0,0,0
Firmicutes,NA,1.49E-05,0,0,0,6.71E-05,0,0,0,3.35E-05,0,0,0,0
Firmicutes,Clostridia,0,0,0,2.49E-05,0,1.33E-05,3.06E-05,0,0,0,0,0,0
Proteobacteria,Alphaproteobacteria,1.49E-05,0,3.19E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,4.46E-05,1.55E-05,0,0,0,0,0,0,0,3.14E-05,0,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,2.69E-05,0,0,0,0,1.56E-05
Firmicutes,NA,0,0,0,0,0,0,0,0,0,0,4.40E-05,1.37E-05,0
Firmicutes,Clostridia,2.97E-05,0,3.19E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,0,1.24E-05,1.68E-05,0,1.53E-05,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,1.68E-05,0,0,0,0,1.57E-05,0,0,4.67E-05
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,0,7.34E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,1.68E-05,1.33E-05,0,0,0,1.57E-05,0,0,1.56E-05
Bacteroidetes,Bacteroidia,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,1.68E-05,0,0,0,0,0,0,2.74E-05,0
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,0,0,0,0,0,0,0,0,0,6.22E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,1.33E-05,0,0,1.68E-05,1.57E-05,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,6.63E-05,0,0,0,0,0,0,0
Firmicutes,NA,0,0,0,0,0,0,0,0,0,1.57E-05,0,6.85E-05,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,2.69E-05,0,0,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,4.46E-05,1.55E-05,1.06E-05,0,0,0,0,2.69E-05,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,5.32E-05,0,0,0,0,2.69E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,4.40E-05,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,1.68E-05,0,0,0,0,0,2.93E-05,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,1.53E-05,0,0,3.14E-05,0,2.74E-05,1.56E-05
Firmicutes,Clostridia,1.49E-05,0,0,2.49E-05,0,1.33E-05,0,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,0,1.55E-05,0,0,3.35E-05,0,0,0,0,0,0,1.37E-05,0
Firmicutes,NA,0,0,0,0,0,0,0,0,0,7.85E-05,0,0,0
Firmicutes,NA,1.49E-05,0,1.06E-05,0,0,0,1.53E-05,0,0,0,0,4.11E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,1.33E-05,1.53E-05,0,0,1.57E-05,1.47E-05,0,4.67E-05
Firmicutes,Clostridia,0,0,0,4.98E-05,0,0,4.59E-05,1.34E-05,0,0,0,0,0
Bacteroidetes,NA,0,1.55E-05,0,0,0,0,4.59E-05,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,3.35E-05,0,7.65E-05,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,1.53E-05,0,0,0,2.93E-05,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,0,1.47E-05,0,0
Bacteroidetes,NA,0,0,0,0,1.68E-05,0,1.53E-05,0,0,3.14E-05,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,3.73E-05,0,0,0,0,1.68E-05,1.57E-05,0,1.37E-05,0
Firmicutes,NA,0,0,0,1.24E-05,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,1.24E-05,0,0,0,0,3.35E-05,0,1.47E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,1.57E-05,0,0,1.56E-05
Firmicutes,Clostridia,1.49E-05,0,2.13E-05,0,0,0,0,6.72E-05,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,0,0,1.53E-05,0,0,0,0,1.37E-05,1.56E-05
Firmicutes,Negativicutes,0,0,1.06E-05,0,3.35E-05,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,1.53E-05,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,1.49E-05,4.64E-05,0,0,0,0,0,1.34E-05,1.68E-05,0,0,4.11E-05,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,1.33E-05,0,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,2.97E-05,0,1.06E-05,0,3.35E-05,0,0,0,0,0,2.93E-05,0,1.56E-05
Bacteroidetes,Bacteroidia,0,0,0,2.49E-05,0,0,1.53E-05,0,3.35E-05,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,0,3.35E-05,2.65E-05,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,1.34E-05,1.68E-05,0,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,1.68E-05,0,0,1.37E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,3.06E-05,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,3.06E-05,2.69E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,2.65E-05,0,0,0,0,1.47E-05,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,3.09E-05,0,0,0,0,0,0,0,3.14E-05,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,1.33E-05,0,0,3.35E-05,0,0,0,0
Firmicutes,Clostridia,1.49E-05,1.55E-05,0,0,1.68E-05,0,0,0,0,0,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,4.11E-05,0
Firmicutes,NA,0,1.55E-05,0,0,0,0,0,0,1.68E-05,1.57E-05,0,0,0
Firmicutes,Clostridia,0,3.09E-05,0,0,1.68E-05,0,1.53E-05,0,0,3.14E-05,0,1.37E-05,0
Firmicutes,Clostridia,0,0,0,2.49E-05,0,0,1.53E-05,1.34E-05,0,0,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,3.35E-05,0,1.53E-05,1.34E-05,0,0,0,0,3.11E-05
Firmicutes,Clostridia,1.49E-05,1.55E-05,0,0,5.03E-05,0,0,0,0,0,0,1.37E-05,0
Bacteroidetes,Bacteroidia,0,0,0,0,1.68E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,0,0,1.68E-05,0,0,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,0,1.55E-05,0,0,0,1.33E-05,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,1.33E-05,0,0,1.68E-05,0,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,1.53E-05,0,6.70E-05,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,0,1.33E-05,0,4.03E-05,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,1.34E-05,0,0,2.93E-05,1.37E-05,0
Firmicutes,Clostridia,0,1.55E-05,0,0,3.35E-05,0,1.53E-05,0,0,3.14E-05,0,2.74E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,1.53E-05,1.34E-05,0,0,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,0,1.06E-05,0,0,1.33E-05,0,0,0,3.14E-05,0,1.37E-05,0
Bacteroidetes,Bacteroidia,0,0,0,1.24E-05,0,0,0,1.34E-05,0,1.57E-05,1.47E-05,0,3.11E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,0,0,0,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,1.49E-05,0,1.06E-05,0,0,1.33E-05,3.06E-05,0,1.68E-05,1.57E-05,0,0,0
Firmicutes,Clostridia,1.49E-05,3.09E-05,0,0,0,0,0,0,0,0,0,2.74E-05,0
Firmicutes,Clostridia,0,0,2.13E-05,0,0,0,1.53E-05,0,0,0,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,2.69E-05,0,0,0,4.11E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,5.37E-05,1.68E-05,0,0,1.37E-05,0
Planctomycetes,Planctomycetia,0,0,0,0,0,0,4.59E-05,0,1.68E-05,0,0,1.37E-05,1.56E-05
Firmicutes,Clostridia,0,1.55E-05,0,0,0,7.96E-05,0,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,5.37E-05,1.68E-05,0,0,0,0
Firmicutes,Clostridia,4.46E-05,1.55E-05,0,0,0,0,0,0,0,1.57E-05,2.93E-05,0,0
Firmicutes,Erysipelotrichia,0,0,0,0,3.35E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,5.31E-05,1.53E-05,2.69E-05,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,1.06E-05,1.24E-05,0,0,0,0,0,3.14E-05,0,0,3.11E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,0,0,0,1.57E-05,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,0,0,3.35E-05,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,1.55E-05,0,0,0,0,0,0,0,0,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,3.73E-05,0,0,0,0,0,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,1.34E-05,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,8.38E-05,0,0,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,1.68E-05,3.14E-05,0,2.74E-05,1.56E-05
Proteobacteria,Gammaproteobacteria,1.49E-05,0,0,0,0,1.33E-05,0,0,1.68E-05,0,1.47E-05,0,0
Proteobacteria,Gammaproteobacteria,0,1.55E-05,0,0,0,2.65E-05,0,0,0,0,1.47E-05,2.74E-05,1.56E-05
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,3.19E-05,0,0,0,3.06E-05,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,3.73E-05,0,0,0,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,1.24E-05,1.68E-05,0,0,1.34E-05,0,1.57E-05,1.47E-05,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,1.53E-05,0,3.35E-05,0,0,0,0
Firmicutes,Clostridia,0,0,0,3.73E-05,3.35E-05,0,0,0,0,0,2.93E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,0,1.24E-05,0,0,0,0,1.68E-05,3.14E-05,0,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,0,0,0,1.53E-05,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,0,0,0,0,4.40E-05,2.74E-05,0
Bacteroidetes,Bacteroidia,0,0,0,0,0,0,0,0,1.68E-05,0,0,0,0
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,0,0,1.33E-05,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,0,0,1.33E-05,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,2.49E-05,0,5.31E-05,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,0,8.38E-05,0,0,0,0,0,2.93E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,2.49E-05,0,0,0,0,0,1.57E-05,0,0,0
Bacteroidetes,Bacteroidia,0,0,1.06E-05,0,1.68E-05,1.33E-05,0,0,0,0,4.40E-05,0,0
Firmicutes,Clostridia,2.97E-05,0,0,0,0,0,1.53E-05,0,0,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,0,3.73E-05,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,1.24E-05,1.68E-05,0,0,5.37E-05,0,0,2.93E-05,0,0
Proteobacteria,Gammaproteobacteria,1.49E-05,0,0,0,0,1.33E-05,0,0,1.68E-05,0,1.47E-05,2.74E-05,0
Firmicutes,Clostridia,0,0,0,0,0,1.33E-05,0,0,0,0,0,0,7.78E-05
Firmicutes,Clostridia,0,0,1.06E-05,1.24E-05,1.68E-05,0,0,1.34E-05,1.68E-05,1.57E-05,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,1.68E-05,0,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,0,0,4.40E-05,0,0
Firmicutes,Clostridia,0,0,0,0,3.35E-05,0,0,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,2.93E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,1.06E-05,1.24E-05,0,0,0,0,0,0,0,0,6.22E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,0,0,1.68E-05,0,1.47E-05,0,0
Firmicutes,Clostridia,0,0,2.13E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,1.33E-05,1.53E-05,1.34E-05,0,0,4.40E-05,0,0
Firmicutes,Clostridia,0,0,0,4.98E-05,1.68E-05,0,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,4.26E-05,0,1.68E-05,0,0,0,0,1.57E-05,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,1.24E-05,0,0,0,1.34E-05,0,0,1.47E-05,0,4.67E-05
Firmicutes,Clostridia,0,0,1.06E-05,0,1.68E-05,0,0,0,0,3.14E-05,0,0,3.11E-05
Firmicutes,Clostridia,0,1.55E-05,1.06E-05,2.49E-05,0,0,0,0,0,0,0,0,3.11E-05
Firmicutes,Negativicutes,0,0,3.19E-05,0,0,0,0,1.34E-05,0,1.57E-05,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,1.53E-05,1.34E-05,0,0,1.47E-05,0,0
Firmicutes,Clostridia,2.97E-05,0,0,0,0,0,0,0,8.38E-05,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,4.26E-05,0,3.35E-05,0,0,0,0,0,0,0,0
Firmicutes,Erysipelotrichia,2.97E-05,0,0,0,0,1.33E-05,3.06E-05,0,0,1.57E-05,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,3.73E-05,0,0,0,1.34E-05,0,0,0,0,0
Firmicutes,Clostridia,2.97E-05,0,0,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,1.34E-05,0,3.14E-05,0,0,3.11E-05
Firmicutes,Clostridia,0,0,0,2.49E-05,1.68E-05,0,0,1.34E-05,1.68E-05,0,0,0,1.56E-05
Bacteroidetes,Bacteroidia,0,0,0,1.24E-05,0,0,1.53E-05,1.34E-05,1.68E-05,0,0,0,1.56E-05
Firmicutes,Clostridia,2.97E-05,0,4.26E-05,0,1.68E-05,0,0,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,0,1.24E-05,0,0,1.53E-05,0,0,0,2.93E-05,1.37E-05,0
Firmicutes,Clostridia,1.49E-05,0,3.19E-05,0,1.68E-05,0,1.53E-05,0,0,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,0,0,0,1.68E-05,0,1.47E-05,0,7.78E-05
Bacteroidetes,Bacteroidia,0,1.55E-05,0,0,0,0,0,0,0,0,4.40E-05,0,0
Firmicutes,Clostridia,0,0,2.13E-05,0,1.68E-05,1.33E-05,0,0,0,0,2.93E-05,0,0
NA,NA,1.49E-05,1.55E-05,5.32E-05,0,0,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,3.73E-05,0,0,0,1.34E-05,3.35E-05,0,0,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,0,1.68E-05,4.71E-05,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,0,0,0,0,0,0,1.34E-05,0,0,0,1.37E-05,0
Firmicutes,Clostridia,4.46E-05,0,0,0,0,0,0,0,0,0,1.47E-05,0,0
Bacteroidetes,Bacteroidia,0,0,4.26E-05,0,0,1.33E-05,0,0,0,0,1.47E-05,0,0
Bacteroidetes,Bacteroidia,0,0,0,1.24E-05,0,1.33E-05,0,0,0,0,0,0,1.56E-05
Firmicutes,Clostridia,0,0,2.13E-05,0,0,0,1.53E-05,1.34E-05,0,3.14E-05,0,1.37E-05,3.11E-05
Firmicutes,Clostridia,1.49E-05,1.55E-05,0,0,0,1.33E-05,1.53E-05,0,0,1.57E-05,1.47E-05,1.37E-05,0
Firmicutes,Clostridia,0,3.09E-05,0,1.24E-05,0,0,3.06E-05,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,1.49E-05,0,0,0,0,0,0,2.69E-05,3.35E-05,0,0,2.74E-05,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,0,0,0,0,0,0,0,0
Bacteroidetes,Bacteroidia,0,0,0,0,0,0,0,0,0,1.57E-05,1.47E-05,0,0
Firmicutes,Clostridia,0,0,0,0,1.68E-05,0,0,1.34E-05,0,3.14E-05,2.93E-05,0,0
Firmicutes,Clostridia,0,1.55E-05,0,0,1.68E-05,0,1.53E-05,0,0,1.57E-05,0,0,0
Firmicutes,Clostridia,0,0,0,0,0,0,1.53E-05,0,3.35E-05,0,0,0,0
Firmicutes,Clostridia,0,0,1.06E-05,0,0,2.65E-05,0,0,5.03E-05,0,0,0,0
Actinobacteria,Actinobacteria,0,0,0,1.24E-05,5.03E-05,0,0,0,0,0,0,0,0
Firmicutes,Clostridia,1.49E-05,3.09E-05,0,0,3.35E-05,0,0,0,0,3.14E-05,0,0,0
Proteobacteria,Alphaproteobacteria,0,0,1.06E-05,0,0,0,0,0,1.68E-05,0,2.93E-05,2.74E-05,0
Firmicutes,Clostridia,0,0,0,1.24E-05,1.68E-05,0,1.53E-05,0,0,0,0,0,4.67E-05
Firmicutes,NA,0,0,0,0,0,0,0,0,0,0,1.47E-05,5.48E-05,1.56E-05
Firmicutes,Clostridia,0,0,0,0,0,2.65E-05,0,0,0,0,1.47E-05,0,9.34E-05
Proteobacteria,Gammaproteobacteria,0,0,0,0,0,0,0,0,0,0,0,1.37E-05,0
Firmicutes,Clostridia,0,1.55E-05,0,1.24E-05,0,0,0,0,1.68E-05,0,0,0,0
